code_region;libelle_region;code_academie;libelle_academie;code_departement;libelle_departement;code_postal;code_insee;libelle_commune;lieu_dit;Type_et_Libelle;No_de_voie_debut;Indice_de_repetition_debut;No_de_voie_fin;Indice_de_repetition_fin;Parite;Code_RNE;Secteur_unique
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DES AMARYLLIS;1;;9999;;I;0350896J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DES BATELEURS;1;;9999;;PI;0350916F;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DES CALFATS;2;;9999;;P;0350044H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DES CHAMPS RICHARD;1;;9999;;I;0350896J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DES CORDIERS;1;;9999;;PI;0350044H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DES COUDRIERS;1;;9999;;PI;0350916F;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DES ETRILLES;1;;9999;;PI;0350916F;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DES FOUGERES;1;;9999;;PI;0350896J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DES FOURS A CHAUX;1;;9999;;PI;0350896J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DES HAUTS SABLONS;1;;9999;;PI;0350896J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DES MARETTES;1;;9999;;PI;0350916F;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DES MENETRIERS;1;;9999;;PI;0350916F;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DES NENUPHARS;1;;9999;;PI;0350044H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DES PETITES LANDES;1;;9999;;PI;0350896J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DES PETITS BOIS;2;;9999;;P;0350896J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DES PETITS CHAMPS;1;;9999;;PI;0350896J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DES PETUNIAS;1;;9999;;PI;0350916F;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DES PLANCHES;1;;9999;;PI;0350044H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DES PREVOTS;1;;9999;;PI;0350916F;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DES REGARDS;1;;9999;;PI;0350896J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DES TINTIAUX;2;;9999;;P;0350916F;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DES VOSGES;1;;9999;;PI;0350896J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DU BAS CHEMIN;1;;9999;;PI;0350916F;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DU BOIS AURANT;1;;9999;;PI;0350896J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DU BOIS HERVEAU;1;;9999;;PI;0350896J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DU CALVAIRE;1;;9999;;PI;0350044H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DU CAPRICORNE;1;;9999;;PI;0350896J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DU CHANOINE EDOUARD LAINE;1;;9999;;PI;0350044H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DU CHILI;1;;9999;;PI;0350896J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DU COMMANDANT LOUIS BERNIC;1;;9999;;PI;0350916F;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DU CONNETABLE;1;;9999;;PI;0350044H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DU GROENLAND;2;;9999;;P;0350044H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DU MOULIN DU GUE;1;;9999;;PI;0350916F;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DU PEROU;1;;9999;;PI;0350896J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DU PLESSIS;1;;9999;;PI;0350916F;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DU POINT DU JOUR;1;;9999;;PI;0350044H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DU POITOU;2;;9999;;P;0350044H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DU PONT PINEL;1;;9999;;PI;0350916F;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DU PONT QUI TREMBLE;1;;9999;;PI;0350044H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DU PORT;1;;9999;;PI;0350896J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DU PROGRES;1;;9999;;PI;0350044H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DU ROCHER;1;;9999;;PI;0350044H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DU ROUVRE;1;;9999;;PI;0350044H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE DU VALLON;1;;9999;;PI;0350916F;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE EMMANUEL LE GUEN;1;;9999;;PI;0350044H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE FELICITE RENAULT;1;;9999;;PI;0350044H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE FREDERIC BAZILLE;1;;9999;;PI;0350044H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE GRAND PORT;1;;9999;;I;0350896J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35400;35288;Saint-Malo;;RUE GRANDE ANGUILLE;1;;9999;;PI;0350044H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35008;Availles-sur-Seiche;;;;;;;;0351799R;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35021;Beaucé;;;;;;;;0350762N;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35023;Bédée;;;;;;;;0352247C;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35034;La Boussac;;;;;;;;0350021H;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35035;Bovel;;;;;;;;0350017D;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35045;Bruc-sur-Aff;;;;;;;;0350017D;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35049;Cancale;;;;;;;;0350003N;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35062;La Chapelle-Janson;;;;;;;;0350967L;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35069;Châteaugiron;;;;;;;;0352248D;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35077;Chelun;;;;;;;;0351799R;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35092;Cuguen;;;;;;;;0350707D;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35095;Dol-de-Bretagne;;;;;;;;0350708E;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35100;Dompierre-du-Chemin;;;;;;;;0350762N;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35103;Eancé;;;;;;;;0351799R;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35113;La Fontenelle;;;;;;;;0350052S;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;ALLEE DE COMBOURG;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;ALLEE DE LA PENTHIERE;2;;9999;;P;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;ALLEE DE LA REPUBLIQUE;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;ALLEE DE L EPINE;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;ALLEE DE REZE;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;ALLEE DES PRIMEVERES;1;;9999;;I;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;ALLEE DES TULIPES;1;;9999;;I;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;ALLEE DU CHAMP AUX MOINES;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;ALLEE DU HAUT PAVE;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;ALLEE DU PRE PISOU;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;ALLEE DU VALET;2;;9999;;P;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;ALLEE MAXIME DU CAMP;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;ALLEE THERESE PIERRE;2;;9999;;P;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;BOULEVARD DE GROSLAY;2;;22;;P;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;BOULEVARD HUGUETTE GALLAIS;2;;9999;;P;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;CHEMIN DE FOLLEVILLE;1;;9999;;I;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;CHEMIN DE LA BAYETTE ENFUMEE;1;;9999;;I;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;CHEMIN DE LA PLACARDIERE;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;CHEMIN DE LA TOURGUE;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;CHEMIN DU PATIS DE LA BARRE;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;CHEMIN DU TERTRE;1;;9999;;I;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;ESCALIER DE LA DUCHESSE ANNE;1;;9999;;I;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;FONTAINE DE LA CHAISE;1;;9999;;I;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;CHEMIN DE LA COUR DUVAL;1;;9999;;I;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;LA LANDE DES PLANCHES;1;;9999;;I;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;LE VIEUX MONTAUBERT;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;PLACE BOUESSEL DUBOURG;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;PLACE DE LA REPUBLIQUE;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;PLACE EDMOND HERBERT;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;PROMENADE PAULINE MONTEMBAULT;1;;9999;;I;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RESIDENCE DES ORIERES;1;;9999;;I;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE AIME DE COIGNY;2;;9999;;P;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE ALBERT 1ER;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE ANGELE VANNIER;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE BRANLY;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE BRIZEUX;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE CHAMP DES CARTES;2;;9999;;P;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE CHARLES MALARD;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DE BADMUNSTEREIFEL;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DE BEAUMANOIR;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DE COURSEULLES;1;;9999;;I;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DE LA BAYETTE;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DE LA LANDRONNIERE;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DE LA SERMANDIERE;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DE L HOSPICE;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DE POMMEREUL;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DE SAINT MALO;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DE THURY HARCOURT;1;;9999;;I;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DE VIRE;1;;9999;;I;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DES BLEUETS;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DES FRERES DEVERIA;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DES HAUTES FORAIRIES;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DU CLOS DES ORIERES;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DU PARC;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE DU TRIBUNAL;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE EUGENE PACORY;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE FELIX BODENAN;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE GASTON CORDIER;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE HENRI LEPOURIEL;2;;9999;;P;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE JEAN ALLAIN;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE JEAN JACQUES KEROUREDAN;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE JULES VERNE;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE JULIEN GOBE;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE KLEBER;2;;9999;;P;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE LUCIEN HAUDEBERT;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE NATIONALE;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE PAUL ELUARD;2;;9999;;P;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE PIPON;1;;9999;;PI;0350967L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUE PORTE ROGER;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUELLE DE LA FONTAINE;1;;9999;;I;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUELLE DES ANGLAIS;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUELLE DES BATAILLES;2;;9999;;P;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35300;35115;Fougères;;RUELLE DU ROCHER COUPE;1;;9999;;PI;0350762N;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35116;La Fresnais;;;;;;;;0350003N;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35117;Gaël;;;;;;;;0351850W;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35125;La Guerche-de-Bretagne;;;;;;;;0351799R;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35130;Hédé-Bazouges;;;;;;;;0350051R;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35142;Landéan;;;;;;;;0350967L;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35148;Lanrigan;;;;;;;;0350707D;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35150;Lécousse;;;;;;;;0350967L;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35162;Louvigné-du-Désert;;;;;;;;0350041E;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35163;Luitré-Dompierre;;;;;;;;0350762N;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35165;Marcillé-Robert;;;;;;;;0351799R;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35169;Maxent;;;;;;;;0350017D;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35171;Médréac;;;;;;;;0352247C;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35183;Mondevert;;;;;;;;0352008T;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35185;Montautour;;;;;;;;0351909K;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35189;Montgermont;;;;;;;;0352274G;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35190;Monthault;;;;;;;;0350041E;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35192;Montreuil-des-Landes;;;;;;;;0351909K;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35194;Montreuil-sous-Pérouse;;;;;;;;0351909K;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35199;Moussé;;;;;;;;0351799R;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35208;Orgères;;;;;;;;0352691K;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35222;Pleine-Fougères;;;;;;;;0350021H;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35224;Plerguer;;;;;;;;0350708E;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35226;Pleugueneuc;;;;;;;;0350051R;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35231;Poligné;;;;;;;;0352860U;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;;35236;Redon;;;;;;;;0350969N;O
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE ADOLPHE ORAIN;2;;9999;;P;0351638R;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE ALEXIS MARIE ROCHON;1;;9999;;PI;0350760L;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE ANDRE MENARD;2;;9999;;P;0350965J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE AUGUSTE LOUIS JOBBE DUVAL;1;;9999;;PI;0351796M;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE AUGUSTE LOUIS JOBBE DUVAL;1;;9999;;PI;0350895H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE DU BIEZ JEAN;1;;9999;;PI;0350895H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;ALLEE CHANOINE BAUDRY;1;;9999;;PI;0350913C;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE CHARLES COLLIN;1;;9999;;PI;0351796M;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;ALLEE DE BRNO;2;;9999;;P;0350913C;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;ALLEE DE CHEVRE;1;;9999;;PI;0350027P;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;ALLEE DE COMBOURG;1;;9999;;PI;0350027P;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;ALLEE DE CONCARNEAU;1;;9999;;I;0350913C;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE DE GUICHEN;1;;9999;;PI;0351796M;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE DE GUICHEN;1;;9999;;PI;0351638R;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35200;35238;Rennes;;ALLEE DE KERGUELEN;1;;9999;;PI;0350965J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE DE LA BOURGONNETTE;1;;9999;;PI;0350965J;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35200;35238;Rennes;;ALLEE DE LA DRAVE;1;;9999;;PI;0350963G;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;ALLEE DE MAUREPAS;2;;9999;;P;0350913C;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE MONTBARROT;1;;9999;;PI;0350895H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35700;35238;Rennes;;ALLEE DE ROCHESTER;1;;9999;;I;0350027P;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35200;35238;Rennes;;ALLEE DE TILSIT;1;;9999;;PI;0350963G;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE DES HARDRIERS;1;;9999;;PI;0351796M;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE DES HARDRIERS;1;;9999;;PI;0350895H;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35000;35238;Rennes;;ALLEE DES HARDRIERS;1;;9999;;PI;0351638R;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35200;35238;Rennes;;ALLEE D ESTREMADURE;2;;9999;;P;0351851X;N
53;BRETAGNE;14;RENNES;035;ILLE-ET-VILAINE;35200;35238;Rennes;;ALLEE D EVORA;1;;9999;;PI;0351851X;N
