Rentrée scolaire;Région académique;Académie;Département;Commune;Numéro du collège;Dénomination principale;Patronyme;Secteur;REP;REP +;Nombre d'élèves total (nombre d'élèves dans les formations du 1er cycle du 2nd degré et non du nombre total d'élèves inscrits dans l'établissement, les DIMA et les dispositifs-relais sont exclus);Nombre d'élèves total hors Segpa hors ULIS;Nombre d'élèves total Segpa;Nombre d'élèves total ULIS;Nombre total de 6èmes;Nombre de 6èmes hors Segpa hors ULIS;Nombre de 6èmes Segpa;Nombre de 6èmes ULIS;Nombre de 6èmes filles;Nombre de 6èmes garçons;Nombre de 6èmes LV1 allemand;Nombre de 6èmes LV1 anglais;Nombre de 6èmes LV1 espagnol;Nombre de 6èmes LV1 autres langues;Nombre de 6èmes LV2 allemand;Nombre de 6èmes LV2 anglais;Nombre de 6èmes LV2 espagnol;Nombre de 6èmes LV2 italien;Nombre de 6èmes LV2 autres langues;Nombre total de 5èmes;Nombre de 5èmes hors Segpa hors ULIS;Nombre de 5èmes Segpa;Nombre de 5èmes ULIS;Nombre de 5èmes filles;Nombre de 5èmes garçons;Nombre de 5èmes LV1 allemand;Nombre de 5èmes LV1 anglais;Nombre de 5èmes LV1 espagnol;Nombre de 5èmes LV1 autres langues;Nombre de 5èmes LV2 allemand;Nombre de 5èmes LV2 anglais;Nombre de 5èmes LV2 espagnol;Nombre de 5èmes LV2 italien;Nombre de 5èmes LV2 autres langues;Nombre total de 4èmes;Nombre de 4èmes hors Segpa hors ULIS;Nombre de 4èmes Segpa;Nombre de 4èmes ULIS;Nombre de 4èmes filles;Nombre de 4èmes garçons;Nombre de 4èmes LV1 allemand;Nombre de 4èmes LV1 anglais;Nombre de 4èmes LV1 espagnol;Nombre de 4èmes LV1 autres langues;Nombre de 4èmes LV2 allemand;Nombre de 4èmes LV2 anglais;Nombre de 4èmes LV2 espagnol;Nombre de 4èmes LV2 italien;Nombre de 4èmes LV2 autres langues;Nombre total de 3èmes;Nombre de 3èmes hors Segpa hors ULIS;Nombre de 3èmes Segpa;Nombre de 3èmes ULIS;Nombre de 3èmes filles;Nombre de 3èmes garçons;Nombre de 3èmes LV1 allemand;Nombre de 3èmes LV1 anglais;Nombre de 3èmes LV1 espagnol;Nombre de 3èmes LV1 autres langues;Nombre de 3èmes LV2 allemand;Nombre de 3èmes LV2 anglais;Nombre de 3èmes LV2 espagnol;Nombre de 3èmes LV2 italien;Nombre de 3èmes LV2 autres langues
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;CESSON-SEVIGNE;0350793X;LYCEE POLYVALENT PRIVE;FREDERIC OZANAM;PRIVE;0;0;34;34;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;34;0;0;2;32;0;34;0;0;0;0;34;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;CESSON-SEVIGNE;0351906G;COLLEGE;BOURGCHEVREUIL;PUBLIC;0;0;665;654;0;11;155;153;0;2;77;78;0;152;0;0;19;0;0;0;36;178;176;0;2;80;98;0;176;0;0;23;0;100;15;38;147;142;0;5;74;73;0;142;0;14;29;0;76;23;14;185;183;0;2;87;98;0;181;0;3;37;0;128;12;3
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHATEAUGIRON;0352248D;COLLEGE;VICTOR SEGALEN;PUBLIC;0;0;561;561;0;0;143;143;0;0;73;70;0;143;0;0;0;0;69;0;0;145;145;0;0;69;76;0;145;0;0;14;0;131;0;0;136;136;0;0;63;73;0;136;0;0;8;0;128;0;0;137;137;0;0;76;61;0;137;0;0;16;0;121;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;DINARD;0351795L;COLLEGE;LE BOCAGE;PUBLIC;0;0;614;614;0;0;162;162;0;0;79;83;0;162;0;0;29;0;0;0;0;127;127;0;0;65;62;0;127;0;0;7;0;108;12;0;164;164;0;0;82;82;0;164;0;0;10;0;141;13;0;161;161;0;0;82;79;0;161;0;0;15;0;129;17;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;GUIGNEN;0350864Z;COLLEGE PRIVE;ST JOSEPH;PRIVE;0;0;325;325;0;0;102;102;0;0;57;45;0;102;0;0;0;0;0;0;0;84;84;0;0;41;43;0;84;0;0;6;0;78;0;0;80;80;0;0;34;46;0;80;0;0;17;0;63;0;0;59;59;0;0;23;36;0;59;0;0;6;0;53;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;LIFFRE;0351790F;COLLEGE;MARTIN LUTHER KING;PUBLIC;0;0;746;746;0;0;166;166;0;0;79;87;13;153;0;0;1;0;0;0;0;172;172;0;0;84;88;0;172;0;0;29;0;132;11;0;223;223;0;0;104;119;0;223;0;0;37;0;173;13;0;185;185;0;0;95;90;0;185;0;0;21;0;164;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MAEN ROCH;0350883V;COLLEGE PRIVE;JEANNE D'ARC;PRIVE;0;0;422;410;0;12;108;105;0;3;57;51;0;108;0;0;0;0;0;0;0;115;112;0;3;47;68;0;115;0;0;9;0;103;0;0;109;105;0;4;57;52;0;109;0;0;10;0;95;0;0;90;88;0;2;38;52;0;90;0;0;21;0;67;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;MELESSE;0352183H;COLLEGE;MATHURIN MEHEUT;PUBLIC;0;0;407;407;0;0;97;97;0;0;48;49;0;97;0;0;0;0;0;0;0;112;112;0;0;52;60;0;112;0;0;13;0;85;14;0;100;100;0;0;55;45;0;100;0;0;15;0;53;32;0;98;98;0;0;45;53;0;98;0;0;2;0;80;16;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;NOYAL-SUR-VILAINE;0352167R;COLLEGE;JACQUES BREL;PUBLIC;0;0;548;548;0;0;170;170;0;0;85;85;0;170;0;0;0;0;0;0;0;107;107;0;0;55;52;0;107;0;0;16;0;76;15;0;128;128;0;0;54;74;0;128;0;0;26;0;91;11;0;143;143;0;0;70;73;0;143;0;0;23;0;104;16;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;PACE;0352319F;COLLEGE PRIVE;ST GABRIEL;PRIVE;0;0;1009;1009;0;0;258;258;0;0;133;125;0;258;0;0;24;0;57;0;17;255;255;0;0;115;140;0;255;0;0;27;0;202;0;26;249;249;0;0;121;128;0;249;0;28;26;0;195;0;28;247;247;0;0;131;116;0;247;0;19;28;0;200;0;19
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;REDON;0350969N;COLLEGE;BELLEVUE;PUBLIC;0;0;506;442;64;0;127;111;16;0;70;57;0;91;20;0;0;0;0;0;0;122;106;16;0;64;58;0;106;0;0;13;0;93;0;0;133;117;16;0;66;67;0;117;0;0;14;0;103;0;0;124;108;16;0;55;69;0;108;0;0;9;0;99;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350734H;COLLEGE;LES CHALAIS;PUBLIC;1;0;461;461;0;0;122;122;0;0;58;64;0;122;0;0;0;0;0;0;0;98;98;0;0;50;48;0;98;0;0;16;0;60;21;0;118;118;0;0;63;55;0;118;0;0;25;0;70;22;0;123;123;0;0;65;58;0;123;0;0;11;0;78;31;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350965J;COLLEGE;LE LANDRY;PUBLIC;0;0;582;571;0;11;133;128;0;5;74;59;0;133;0;0;0;0;0;0;0;142;137;0;5;68;74;0;142;0;0;24;0;112;0;0;166;165;0;1;88;78;0;166;0;0;30;0;136;0;0;141;141;0;0;56;85;0;141;0;0;19;0;115;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0351851X;COLLEGE;LA BINQUENAIS;PUBLIC;1;0;493;413;63;17;148;128;16;4;68;80;29;91;0;12;0;41;0;0;0;140;122;15;3;74;66;25;89;0;11;7;36;70;11;1;116;91;16;9;51;65;12;85;0;0;2;15;64;17;0;89;72;16;1;46;43;14;59;0;0;12;14;33;14;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-MALO;0350785N;COLLEGE PRIVE;MOKA STE FAMILLE;PRIVE;0;0;409;409;0;0;108;108;0;0;45;63;0;108;0;0;0;0;0;0;0;105;105;0;0;57;48;0;105;0;0;18;0;87;0;0;102;102;0;0;44;58;0;102;0;0;12;0;90;0;0;94;94;0;0;48;46;0;94;0;0;15;0;79;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;VAL-COUESNON;0350848G;COLLEGE PRIVE;ST ANDRE;PRIVE;0;0;162;162;0;0;50;50;0;0;28;22;0;50;0;0;0;0;0;0;0;37;37;0;0;15;22;0;37;0;0;14;0;23;0;0;34;34;0;0;16;18;0;34;0;0;8;0;26;0;0;41;41;0;0;18;23;0;41;0;0;10;0;31;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;VERN-SUR-SEICHE;0352541X;COLLEGE;THEODORE MONOD;PUBLIC;0;0;534;522;0;12;148;143;0;5;67;81;0;143;0;0;16;0;0;0;0;132;130;0;2;67;65;0;130;0;0;22;0;108;0;0;142;140;0;2;67;75;0;140;0;0;20;0;120;0;0;112;109;0;3;65;47;0;109;0;0;13;0;96;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;VITRE;0350892E;COLLEGE PRIVE;STE JEANNE D'ARC;PRIVE;0;0;410;398;0;12;102;101;0;1;43;59;0;101;0;0;0;0;0;0;0;104;101;0;3;35;69;0;102;0;0;15;0;86;0;0;104;101;0;3;49;55;0;103;0;0;14;0;87;0;0;100;95;0;5;44;56;0;95;0;0;14;0;81;0;0
2019;BRETAGNE;RENNES;ILLE-ET-VILAINE;VITRE;0352008T;COLLEGE;LES ROCHERS SEVIGNE;PUBLIC;0;0;377;377;0;0;101;101;0;0;43;58;0;101;0;0;16;0;0;0;0;102;102;0;0;51;51;0;102;0;0;17;0;85;0;0;87;87;0;0;47;40;0;87;0;0;10;0;77;0;0;87;87;0;0;45;42;0;87;0;0;22;0;65;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;CANCALE;0350003N;COLLEGE;RENE CASSIN;PUBLIC;0;0;420;420;0;0;118;118;0;0;69;49;0;118;0;0;11;0;0;0;0;114;114;0;0;71;43;0;114;0;0;18;0;96;0;0;97;97;0;0;50;47;0;97;0;0;12;0;85;0;0;91;91;0;0;43;48;0;91;0;0;18;0;73;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;CESSON-SEVIGNE;0352972R;COLLEGE PRIVE;SAINT-MICHEL CESSON-SEVIGNE;PRIVE;0;0;47;47;0;0;6;6;0;0;1;5;0;6;0;0;0;0;0;0;0;12;12;0;0;3;9;0;12;0;0;0;0;12;0;0;12;12;0;0;3;9;0;12;0;0;0;0;12;0;0;17;17;0;0;3;14;0;17;0;0;0;0;17;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;DINARD;0350859U;COLLEGE PRIVE;STE MARIE;PRIVE;0;0;497;497;0;0;135;135;0;0;71;64;0;135;0;0;8;0;0;0;0;125;125;0;0;66;59;0;125;0;0;18;0;107;0;0;133;133;0;0;54;79;0;133;0;0;28;0;105;0;0;104;104;0;0;44;60;0;104;0;0;25;0;79;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;FOUGERES;0350762N;COLLEGE;THERESE PIERRE;PUBLIC;0;0;604;591;0;13;164;163;0;1;92;72;14;149;0;0;0;0;0;0;0;145;139;0;6;72;73;14;128;0;0;5;14;118;0;0;161;159;0;2;88;73;17;142;0;0;15;17;125;0;0;134;130;0;4;58;76;20;109;0;0;12;20;96;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;FOUGERES;0350967L;COLLEGE;MAHATMA GANDHI;PUBLIC;0;0;438;302;124;12;114;86;28;0;52;62;0;86;0;0;8;0;0;0;0;109;75;32;2;61;48;1;74;0;0;12;0;55;7;0;108;71;33;4;54;54;0;71;0;0;13;0;47;9;0;107;70;31;6;45;62;0;70;0;0;14;0;40;15;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;JANZE;0350866B;COLLEGE PRIVE;ST JOSEPH;PRIVE;0;0;663;651;0;12;157;157;0;0;72;85;0;157;0;0;0;0;0;0;0;178;174;0;4;92;86;0;178;0;0;16;0;139;23;0;168;164;0;4;79;89;0;168;0;0;19;0;123;22;0;160;156;0;4;77;83;0;160;0;0;14;0;126;16;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LIFFRE;0350867C;COLLEGE PRIVE;ST MICHEL;PRIVE;0;0;669;669;0;0;174;174;0;0;96;78;0;174;0;0;0;0;0;0;0;174;174;0;0;91;83;0;174;0;0;7;0;167;0;0;153;153;0;0;76;77;0;153;0;0;13;0;140;0;0;168;168;0;0;87;81;0;168;0;0;20;0;148;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;LIFFRE;0351790F;COLLEGE;MARTIN LUTHER KING;PUBLIC;0;0;755;755;0;0;181;181;0;0;83;98;28;153;0;0;0;28;0;0;0;173;173;0;0;85;88;15;158;0;0;9;15;139;10;0;176;176;0;0;88;88;21;155;0;0;8;21;137;10;0;225;225;0;0;108;117;26;199;0;0;12;26;173;14;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MARTIGNE-FERCHAUD;0350868D;COLLEGE PRIVE;ST JOSEPH;PRIVE;0;0;297;297;0;0;84;84;0;0;43;41;0;84;0;0;0;0;0;0;0;82;82;0;0;36;46;0;82;0;0;17;0;65;0;0;69;69;0;0;37;32;0;69;0;0;20;0;49;0;0;62;62;0;0;30;32;0;62;0;0;18;0;44;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MONTFORT-SUR-MEU;0350872H;COLLEGE PRIVE;ST LOUIS-MARIE;PRIVE;0;0;682;670;0;12;173;171;0;2;80;93;0;171;0;0;0;0;0;0;0;174;172;0;2;85;89;0;172;0;0;47;0;125;0;0;166;162;0;4;78;88;0;162;0;0;42;0;120;0;0;169;165;0;4;87;82;0;165;0;0;47;0;118;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;MORDELLES;0352030S;COLLEGE;MORVAN LEBESQUE;PUBLIC;0;0;453;441;0;12;127;127;0;0;81;46;0;127;0;0;0;0;0;0;0;96;93;0;3;43;53;0;96;0;0;8;0;75;12;0;112;111;0;1;51;61;0;112;0;0;0;0;92;20;0;118;110;0;8;62;56;0;118;0;0;8;0;91;11;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;PIPRIAC;0350875L;COLLEGE PRIVE;ST JOSEPH;PRIVE;0;0;403;391;0;12;89;86;0;3;47;42;0;89;0;0;0;0;0;0;0;119;116;0;3;63;56;0;119;0;0;9;0;110;0;0;89;89;0;0;36;53;0;89;0;0;12;0;77;0;0;106;100;0;6;54;52;0;106;0;0;4;0;96;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;REDON;0350102W;LP LYCEE DES METIERS;BEAUMONT;PUBLIC;0;0;23;23;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;0;0;5;18;0;23;0;0;0;0;23;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350030T;LPO LYCEE DES METIERS;PIERRE MENDES FRANCE;PUBLIC;0;0;35;35;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;35;0;0;8;27;0;33;0;0;0;0;27;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350033W;COLLEGE;LES ORMEAUX;PUBLIC;0;0;549;535;0;14;134;132;0;2;65;69;0;134;0;0;0;0;0;0;12;137;133;0;4;64;73;0;137;0;0;0;0;104;13;20;139;135;0;4;63;76;0;139;0;13;13;0;92;21;13;139;135;0;4;74;65;0;139;0;20;0;0;106;13;20
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350747X;ETAB.REGIONAL ENSEIGNT ADAPTE;MAGDA HOLLANDER-LAFON;PUBLIC;0;0;55;;55;0;11;;11;0;3;8;0;0;0;0;0;0;0;0;0;16;0;16;0;1;15;0;0;0;0;0;0;0;0;0;15;0;15;0;4;11;0;0;0;0;0;0;0;0;0;13;0;13;0;8;5;0;0;0;0;0;0;0;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350781J;COLLEGE PRIVE;NOTRE DAME DU VIEUX COURS;PRIVE;0;0;445;445;0;0;112;112;0;0;62;50;0;112;0;0;0;0;0;0;0;106;106;0;0;56;50;0;106;0;0;8;0;98;0;0;111;111;0;0;49;62;0;111;0;0;10;0;101;0;0;116;116;0;0;53;63;0;116;0;0;23;0;93;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0351054F;LYCEE PROFESSIONNEL;CHARLES TILLON;PUBLIC;0;0;22;22;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;22;0;0;8;14;0;22;0;0;0;0;22;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0351638R;COLLEGE;ANNE DE BRETAGNE;PUBLIC;0;0;846;834;0;12;212;212;0;0;89;123;0;212;0;0;0;0;0;0;17;207;204;0;3;99;108;0;206;0;0;31;0;123;23;25;204;199;0;5;110;94;0;204;0;19;29;0;116;35;19;223;219;0;4;123;100;0;219;0;22;37;0;114;45;22
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-AUBIN-DU-CORMIER;0350039C;COLLEGE;PIERRE DE DREUX;PUBLIC;0;0;514;514;0;0;135;135;0;0;70;65;0;135;0;0;17;0;0;0;0;111;111;0;0;51;60;0;111;0;0;31;0;80;0;0;154;154;0;0;84;70;0;154;0;0;32;0;122;0;0;114;114;0;0;47;67;0;114;0;0;38;0;76;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-GREGOIRE;0350780H;COLLEGE PRIVE;IMMACULEE;PRIVE;0;0;892;892;0;0;212;212;0;0;98;114;0;212;0;0;12;0;0;0;0;235;235;0;0;116;119;0;235;0;0;17;0;211;7;0;238;238;0;0;123;115;0;238;0;0;22;0;198;18;0;207;207;0;0;89;118;0;207;0;0;23;0;168;16;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-MALO;0350773A;COLLEGE PRIVE;CHOISY;PRIVE;0;0;560;549;0;11;135;132;0;3;61;74;0;135;0;0;0;0;0;0;0;147;144;0;3;70;77;0;147;0;0;6;0;122;18;0;131;127;0;4;66;65;0;131;0;0;9;0;101;18;0;147;146;0;1;70;77;0;147;0;0;22;0;116;8;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;SAINT-MALO;0350916F;COLLEGE;DUGUAY-TROUIN;PUBLIC;0;0;615;488;115;12;153;126;24;3;75;78;0;126;0;0;0;0;0;0;0;148;112;33;3;72;76;0;112;0;0;3;0;94;15;0;139;110;26;3;63;76;0;110;0;0;11;0;89;8;0;175;140;32;3;93;82;0;139;0;0;10;0;99;27;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;TINTENIAC;0350891D;COLLEGE PRIVE;ST JOSEPH - LA SALLE;PRIVE;0;0;799;729;70;0;226;208;18;0;99;127;0;208;0;0;0;0;0;0;0;190;172;18;0;104;86;0;172;0;0;15;0;157;0;0;198;180;18;0;90;108;0;180;0;0;20;0;160;0;0;185;169;16;0;106;79;0;169;0;0;22;0;147;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;VAL-COUESNON;0350848G;COLLEGE PRIVE;ST ANDRE;PRIVE;0;0;178;178;0;0;56;56;0;0;24;32;0;56;0;0;0;0;0;0;0;51;51;0;0;28;23;0;51;0;0;8;0;43;0;0;36;36;0;0;15;21;0;36;0;0;15;0;21;0;0;35;35;0;0;17;18;0;35;0;0;9;0;26;0;0
2020;BRETAGNE;RENNES;ILLE-ET-VILAINE;VITRE;0352008T;COLLEGE;LES ROCHERS SEVIGNE;PUBLIC;0;0;397;397;0;0;103;103;0;0;55;48;0;103;0;0;10;0;0;0;0;107;107;0;0;43;64;0;107;0;0;16;0;91;0;0;103;103;0;0;57;46;0;103;0;0;17;0;86;0;0;84;84;0;0;49;35;0;84;0;0;10;0;74;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;CANCALE;0350003N;COLLEGE;RENE CASSIN;PUBLIC;0;0;399;399;0;0;92;92;0;0;44;48;0;92;0;0;11;0;0;0;0;112;112;0;0;64;48;0;112;0;0;11;0;101;0;0;111;111;0;0;69;42;0;111;0;0;15;0;96;0;0;84;84;0;0;39;45;0;84;0;0;11;0;73;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;CESSON-SEVIGNE;0353006C;COLLÈGE PRIVÉ;LÉONTINE-DOLIVET;PRIVE;0;0;45;45;0;0;45;45;0;0;14;31;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;CHATEAUBOURG;0350854N;COLLEGE PRIVE;ST JOSEPH;PRIVE;0;0;509;502;0;7;136;136;0;0;64;72;21;115;0;0;0;0;0;0;0;116;112;0;4;52;64;0;112;0;0;15;0;97;0;0;136;136;0;0;80;56;0;136;0;0;20;0;116;0;0;121;118;0;3;68;53;0;118;0;0;22;0;96;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;FOUGERES;0350762N;COLLEGE;THERESE PIERRE;PUBLIC;0;0;605;594;0;11;158;158;0;0;65;93;17;140;0;0;0;0;0;0;0;160;157;0;3;90;70;13;146;0;0;15;13;128;0;0;135;129;0;6;67;68;13;115;0;0;5;13;110;0;0;152;150;0;2;82;70;16;130;0;0;14;16;114;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;JANZE;0350866B;COLLEGE PRIVE;ST JOSEPH;PRIVE;0;0;662;650;0;12;180;177;0;3;69;111;0;180;0;0;0;0;0;0;0;155;155;0;0;74;81;0;155;0;0;15;0;125;15;0;162;157;0;5;87;75;0;162;0;0;14;0;125;21;0;165;161;0;4;81;84;0;165;0;0;20;0;121;20;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;LA GUERCHE-DE-BRETAGNE;0351799R;COLLEGE;DES FONTAINES;PUBLIC;0;0;251;240;0;11;60;60;0;0;35;25;0;60;0;0;0;0;0;0;0;60;56;0;4;34;26;0;59;0;0;14;0;42;0;0;61;56;0;5;28;33;0;61;0;0;9;0;48;0;0;70;68;0;2;34;36;0;70;0;0;12;0;57;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;LAILLE;0352959B;COLLEGE;MARIE CURIE;PUBLIC;0;0;384;384;0;0;134;134;0;0;76;58;0;134;0;0;15;0;0;0;0;111;111;0;0;50;61;0;111;0;0;12;0;76;23;0;78;78;0;0;42;36;0;78;0;0;4;0;65;9;0;61;61;0;0;33;28;0;61;0;0;5;0;54;2;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;MAEN ROCH;0350040D;COLLEGE;ANGELE VANNIER;PUBLIC;0;0;273;261;0;12;52;52;0;0;23;29;10;42;0;0;0;0;0;0;0;67;63;0;4;38;29;0;63;0;0;11;0;52;0;0;72;66;0;6;34;38;0;66;0;0;10;0;56;0;0;82;80;0;2;40;42;0;80;0;0;22;0;58;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;MARTIGNE-FERCHAUD;0350868D;COLLEGE PRIVE;ST JOSEPH;PRIVE;0;0;295;295;0;0;73;73;0;0;36;37;0;73;0;0;0;0;0;0;0;85;85;0;0;44;41;0;85;0;0;15;0;70;0;0;76;76;0;0;36;40;0;76;0;0;18;0;58;0;0;61;61;0;0;32;29;0;61;0;0;17;0;44;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;MELESSE;0352183H;COLLEGE;MATHURIN MEHEUT;PUBLIC;0;0;457;457;0;0;137;137;0;0;55;82;0;137;0;0;0;0;0;0;0;120;120;0;0;69;51;0;120;0;0;14;0;82;24;0;95;95;0;0;45;50;0;95;0;0;9;0;63;23;0;105;105;0;0;53;52;0;105;0;0;14;0;81;10;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;PLELAN-LE-GRAND;0350878P;COLLEGE PRIVE;DE L'HERMINE;PRIVE;0;0;288;288;0;0;73;73;0;0;35;38;0;73;0;0;0;0;0;0;0;73;73;0;0;40;33;0;73;0;0;10;0;62;1;0;73;73;0;0;46;27;0;73;0;0;4;0;69;0;0;69;69;0;0;31;38;0;69;0;0;11;0;58;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;REDON;0350102W;LP LYCEE DES METIERS;BEAUMONT;PUBLIC;0;0;24;24;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;0;7;17;0;24;0;0;0;0;24;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;REDON;0350969N;COLLEGE;BELLEVUE;PUBLIC;0;0;459;398;61;0;87;74;13;0;48;39;0;52;22;0;0;22;0;0;0;115;100;15;0;57;58;0;78;22;0;6;22;72;0;0;139;122;17;0;76;63;0;104;18;0;12;18;92;0;0;118;102;16;0;62;56;0;82;20;0;14;20;68;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350030T;LPO LYCEE DES METIERS;PIERRE MENDES FRANCE;PUBLIC;0;0;45;45;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;45;0;0;5;40;0;43;0;0;0;0;36;0;0
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0350033W;COLLEGE;LES ORMEAUX;PUBLIC;0;0;536;523;0;13;126;121;0;5;56;70;0;126;0;0;0;0;0;0;23;132;132;0;0;65;67;0;132;0;0;6;0;91;26;9;138;135;0;3;65;73;0;138;0;19;1;0;104;14;19;140;135;0;5;67;73;0;140;0;14;15;0;89;22;14
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0351796M;COLLEGE;EMILE ZOLA;PUBLIC;0;0;569;569;0;0;135;135;0;0;61;74;0;123;0;12;0;12;0;0;0;146;146;0;0;73;73;0;130;0;16;8;16;85;12;25;145;145;0;0;71;74;0;117;0;16;12;28;83;6;16;143;143;0;0;75;68;0;126;0;12;15;17;82;17;12
2021;BRETAGNE;RENNES;ILLE-ET-VILAINE;RENNES;0351851X;COLLEGE;LA BINQUENAIS;PUBLIC;1;0;584;513;63;8;165;146;15;4;87;78;26;103;0;21;0;47;0;0;0;147;132;15;0;70;77;27;94;0;11;0;38;77;17;0;132;116;16;0;60;72;25;80;0;0;7;36;63;10;0;140;119;17;4;76;64;20;92;0;0;6;31;73;12;0
